Date,DISTRICT,mean
2007-08,Visakhapatnam,314.90867197305965
2007-08,Vizianagaram,272.4848781575379
2007-08,Warangal,334.36641140897194
2007-08,West Godavari,257.6992522374088
2007-09,Adilabad,284.40945644464205
2007-09,Anantapur,208.74038006763809
2007-09,Chittoor,161.06761524851277
2007-09,Y.s.r.,151.5644781975372
2007-09,East Godavari,310.2978082345327
2007-09,Guntur,236.52238465371104
2007-09,Hyderabad,202.34218285878495
2007-09,Karimnagar,298.623625164897
2007-09,Khammam,267.5664594711927
2007-09,Krishna,257.21279740764237
2007-09,Kurnool,187.9933214254518
2007-09,Mahbubnagar,246.92626613406395
2007-09,Medak,272.895484915025
2007-09,Nalgonda,223.7258109241055
2007-09,Sri Potti Sriramulu Nellore,128.64437310679645
2007-09,Nizamabad,299.9293586985324
2007-09,Prakasam,193.3914793112092
2007-09,Rangareddy,241.02005723560939
2007-09,Srikakulam,374.69873870998566
2007-09,Visakhapatnam,313.0687377284998
2007-09,Vizianagaram,357.3834244071534
2007-09,Warangal,261.2602437702554
2007-09,West Godavari,282.97693394110644
2007-10,Adilabad,35.236427369537076
2007-10,Anantapur,130.70327544233882
2007-10,Chittoor,244.15398897554982
2007-10,Y.s.r.,208.62315109205278
2007-10,East Godavari,238.6692298890725
2007-10,Guntur,161.6547609560857
2007-10,Hyderabad,54.24112051258581
2007-10,Karimnagar,45.79726195294395
2007-10,Khammam,109.29398714593374
2007-10,Krishna,183.22722226224022
2007-10,Kurnool,104.99252611354353
2007-10,Mahbubnagar,79.63920202140477
2007-10,Medak,41.95467881512147
2007-10,Nalgonda,87.4495012936995
2007-10,Sri Potti Sriramulu Nellore,339.7520087958182
2007-10,Nizamabad,28.9591937592708
2007-10,Prakasam,207.72687797727323
2007-10,Rangareddy,52.58761650791352
2007-10,Srikakulam,165.59362518100647
2007-10,Visakhapatnam,205.89456077172366
2007-10,Vizianagaram,159.08696656935143
2007-10,Warangal,76.85194091882282
2007-10,West Godavari,232.13604976074308
2007-11,Adilabad,8.252174717117411
2007-11,Anantapur,18.298576774705314
2007-11,Chittoor,34.125601543841896
2007-11,Y.s.r.,33.176628055441476
2007-11,East Godavari,10.216170723969352
2007-11,Guntur,14.098793533503006
2007-11,Hyderabad,9.29134476424035
2007-11,Karimnagar,6.726828114263304
2007-11,Khammam,8.686155538737875
2007-11,Krishna,14.570213987933323
2007-11,Kurnool,11.487309462997679
2007-11,Mahbubnagar,10.126524483970556
2007-11,Medak,10.056224372790062
2007-11,Nalgonda,7.872174808881638
2007-11,Sri Potti Sriramulu Nellore,70.91508682394947
2007-11,Nizamabad,12.273511150440202
2007-11,Prakasam,29.838623761464984
2007-11,Rangareddy,8.777419268046081
2007-11,Srikakulam,8.185632972325477
2007-11,Visakhapatnam,6.60191688958991
2007-11,Vizianagaram,7.106643033146372
2007-11,Warangal,7.32537020711019
2007-11,West Godavari,10.223904853026252
2007-12,Adilabad,2.630543649990055
2007-12,Anantapur,7.742261918502882
2007-12,Chittoor,90.41168594804972
2007-12,Y.s.r.,29.86044374261601
2007-12,East Godavari,5.255342058022399
2007-12,Guntur,2.686400131059691
2007-12,Hyderabad,1.8851607360500346
2007-12,Karimnagar,0.945467806129056
2007-12,Khammam,0.8892895001463739
2007-12,Krishna,2.7894470941202836
2007-12,Kurnool,2.548688746500151
2007-12,Mahbubnagar,1.7132255088830095
2007-12,Medak,1.3266125935739572
2007-12,Nalgonda,1.5577719206476017
2007-12,Sri Potti Sriramulu Nellore,58.38297138276497
2007-12,Nizamabad,1.4738666564869505
2007-12,Prakasam,6.121869413584826
2007-12,Rangareddy,0.9682029633821081
2007-12,Srikakulam,1.0548595799961236
2007-12,Visakhapatnam,2.2514234105460877
2007-12,Vizianagaram,0.5635081909213847
2007-12,Warangal,0.8568150291094272
2007-12,West Godavari,5.471411927985998
2008-01,Adilabad,7.832166719680912
2008-01,Anantapur,0.23439493273516432
2008-01,Chittoor,6.523673964122898
2008-01,Y.s.r.,2.4633924887911114
2008-01,East Godavari,1.6525736473704236
2008-01,Guntur,0.2541460449285337
2008-01,Hyderabad,0.0
2008-01,Karimnagar,4.324156407894674
2008-01,Khammam,2.789675962242359
2008-01,Krishna,0.30950539010019296
2008-01,Kurnool,0.7284777098081961
2008-01,Mahbubnagar,0.13964642061222388
2008-01,Medak,1.613054098851657
2008-01,Nalgonda,1.411586182533255
2008-01,Sri Potti Sriramulu Nellore,3.75111915329229
2008-01,Nizamabad,7.4075394098658744
2008-01,Prakasam,0.7927841689953591
2008-01,Rangareddy,0.0
2008-01,Srikakulam,6.83352095724356
2008-01,Visakhapatnam,7.6199064310739395
2008-01,Vizianagaram,7.7673399977494535
2008-01,Warangal,2.013910171463392
2008-01,West Godavari,0.3136635336737087
2008-02,Adilabad,5.520825767109987
2008-02,Anantapur,2.795156313549537
2008-02,Chittoor,5.046261862720454
2008-02,Y.s.r.,4.232701199336832
2008-02,East Godavari,22.51180413900472
2008-02,Guntur,18.850870926442713
2008-02,Hyderabad,7.580063042671547
2008-02,Karimnagar,6.411686206915541
2008-02,Khammam,13.825453016734306
2008-02,Krishna,28.33922548606135
2008-02,Kurnool,0.5663095362573797
2008-02,Mahbubnagar,1.859154681472634
2008-02,Medak,4.450920500787285
2008-02,Nalgonda,7.416440046687991
2008-02,Sri Potti Sriramulu Nellore,5.543385417151675
2008-02,Nizamabad,4.396386505518706
2008-02,Prakasam,9.16807197569234
2008-02,Rangareddy,4.012698224213507
2008-02,Srikakulam,16.026825504797202
2008-02,Visakhapatnam,22.816182951275596
2008-02,Vizianagaram,20.766861398571006
2008-02,Warangal,8.193877957320645
2008-02,West Godavari,23.512748374813043
2008-03,Adilabad,65.3959403637193
2008-03,Anantapur,12.69714653644892
2008-03,Chittoor,28.442039349200545
2008-03,Y.s.r.,10.326795222396868
2008-03,East Godavari,53.741215012723295
2008-03,Guntur,28.366812673051385
2008-03,Hyderabad,83.16858538408493
2008-03,Karimnagar,79.76739741204203
2008-03,Khammam,60.84352332125004
2008-03,Krishna,41.4406668982507
2008-03,Kurnool,14.906881362007535
2008-03,Mahbubnagar,27.45707139678967
2008-03,Medak,67.70880924112164
2008-03,Nalgonda,55.08253510838026
2008-03,Sri Potti Sriramulu Nellore,11.75533935339482
2008-03,Nizamabad,60.878399880188496
2008-03,Prakasam,17.11111039835187
2008-03,Rangareddy,60.49891342420619
2008-03,Srikakulam,52.57515836105607
2008-03,Visakhapatnam,75.32531186188207
2008-03,Vizianagaram,69.35364789996626
2008-03,Warangal,68.91533592452905
2008-03,West Godavari,45.778257316498824
2008-04,Adilabad,9.387993083645272
2008-04,Anantapur,3.6089075994716113
2008-04,Chittoor,19.728135789617696
2008-04,Y.s.r.,5.9252056506131074
2008-04,East Godavari,11.607684168504957
2008-04,Guntur,3.466904870520012
2008-04,Hyderabad,11.730868466849465
2008-04,Karimnagar,10.547542346661372
2008-04,Khammam,8.454913854327781
2008-04,Krishna,5.065528163692834
2008-04,Kurnool,3.320382586805146
2008-04,Mahbubnagar,4.239547486369451
2008-04,Medak,12.737100239489509
2008-04,Nalgonda,6.468005236388462
2008-04,Sri Potti Sriramulu Nellore,7.712495372913656
2008-04,Nizamabad,10.500806128728987
2008-04,Prakasam,4.512034018096881
2008-04,Rangareddy,11.4601619047388
2008-04,Srikakulam,9.599076717857972
2008-04,Visakhapatnam,21.32235691593687
2008-04,Vizianagaram,16.019320135455015
2008-04,Warangal,9.27549524153869
2008-04,West Godavari,6.31260386955595
2008-05,Adilabad,9.079190707965175
2008-05,Anantapur,49.264895390598355
2008-05,Chittoor,65.12229420102558
2008-05,Y.s.r.,42.84973358317783
2008-05,East Godavari,43.9176757757543
2008-05,Guntur,28.704495070234806
2008-05,Hyderabad,14.27512497763032
2008-05,Karimnagar,9.965594785287829
2008-05,Khammam,35.308770939005996
2008-05,Krishna,34.558259840999554
2008-05,Kurnool,37.80387943515451
2008-05,Mahbubnagar,24.576397472062077
2008-05,Medak,11.201046188598163
2008-05,Nalgonda,17.824788833864712
2008-05,Sri Potti Sriramulu Nellore,23.553128779188036
2008-05,Nizamabad,10.074399236845393
2008-05,Prakasam,29.471850064776728
2008-05,Rangareddy,16.688917527033603
2008-05,Srikakulam,46.772911061866346
2008-05,Visakhapatnam,50.8468705863093
2008-05,Vizianagaram,55.21363978272261
2008-05,Warangal,19.294291518700728
2008-05,West Godavari,35.58760915226916
2008-06,Adilabad,145.73007367563514
2008-06,Anantapur,27.029598893866805
2008-06,Chittoor,90.53136988952306
2008-06,Y.s.r.,59.066981185156145
2008-06,East Godavari,184.0910522751871
2008-06,Guntur,107.8245948178196
2008-06,Hyderabad,88.69777975082395
2008-06,Karimnagar,136.0490203115214
2008-06,Khammam,177.7823626139155
2008-06,Krishna,132.39772970874677
2008-06,Kurnool,59.152828178237996
2008-06,Mahbubnagar,74.20741172712447
2008-06,Medak,100.37254166339548
2008-06,Nalgonda,112.96257542702212
2008-06,Sri Potti Sriramulu Nellore,45.850519388856185
2008-06,Nizamabad,110.7593390424071
2008-06,Prakasam,79.4346569313303
2008-06,Rangareddy,91.94346370687616
2008-06,Srikakulam,221.79391586238418
2008-06,Visakhapatnam,213.2915915657658
2008-06,Vizianagaram,230.95010856478746
2008-06,Warangal,154.64332550425053
2008-06,West Godavari,170.4015959423042
2008-07,Adilabad,271.6781353602804
2008-07,Anantapur,46.59727774874406
2008-07,Chittoor,141.86078650879617
2008-07,Y.s.r.,122.76242034909916
2008-07,East Godavari,247.04975324683502
2008-07,Guntur,155.91373466210433
2008-07,Hyderabad,181.61620065047128
2008-07,Karimnagar,252.50285646936922
2008-07,Khammam,318.3135668301544
2008-07,Krishna,200.49353010599404
2008-07,Kurnool,128.00673037576533
2008-07,Mahbubnagar,204.03352556308164
2008-07,Medak,232.62100608510937
2008-07,Nalgonda,190.44212431786272
2008-07,Sri Potti Sriramulu Nellore,93.27630400374504
2008-07,Nizamabad,254.93683784499086
2008-07,Prakasam,109.66625325025971
2008-07,Rangareddy,217.9103340838095
2008-07,Srikakulam,243.34774664656706
2008-07,Visakhapatnam,305.5061345875385
2008-07,Vizianagaram,330.92104410958586
2008-07,Warangal,277.09558546346153
2008-07,West Godavari,250.44992208460954
2008-08,Adilabad,369.26462688970275
2008-08,Anantapur,93.26723495596238
2008-08,Chittoor,161.13116319048564
2008-08,Y.s.r.,155.97519421773728
2008-08,East Godavari,351.94031514744387
2008-08,Guntur,249.54877951068883
2008-08,Hyderabad,340.18360271098925
2008-08,Karimnagar,360.0149160534295
2008-08,Khammam,465.79678248891133
2008-08,Krishna,290.66620753117513
2008-08,Kurnool,209.94872345472922
2008-08,Mahbubnagar,341.71932331961597
2008-08,Medak,395.0437694782067
2008-08,Nalgonda,289.7106553697307
2008-08,Sri Potti Sriramulu Nellore,124.13291094099428
2008-08,Nizamabad,376.7287003391293
2008-08,Prakasam,224.17657483172212
2008-08,Rangareddy,379.21841617468044
2008-08,Srikakulam,248.013755102426
2008-08,Visakhapatnam,384.2736363631469
2008-08,Vizianagaram,306.2599823991574
2008-08,Warangal,431.5419664388374
2008-08,West Godavari,327.7529857998571
2008-09,Adilabad,217.15309091100093
2008-09,Anantapur,109.00563136280391
2008-09,Chittoor,97.60495466861616
2008-09,Y.s.r.,101.38143027474852
2008-09,East Godavari,199.48164573181117
2008-09,Guntur,136.76783408648913
2008-09,Hyderabad,167.7726786914381
2008-09,Karimnagar,197.1360281222593
2008-09,Khammam,203.9107818222906
2008-09,Krishna,155.438514052289
2008-09,Kurnool,100.5849196784347
2008-09,Mahbubnagar,122.73753846916509
2008-09,Medak,186.61875395249183
2008-09,Nalgonda,167.18587080928535
2008-09,Sri Potti Sriramulu Nellore,89.60425220929208
2008-09,Nizamabad,173.50072963644726
2008-09,Prakasam,117.03069531161867
2008-09,Rangareddy,172.30774077939498
2008-09,Srikakulam,321.67944918273554
2008-09,Visakhapatnam,264.2242778448906
2008-09,Vizianagaram,320.7176332752144
2008-09,Warangal,206.6582318984034
2008-09,West Godavari,174.25136854963438
2008-10,Adilabad,25.486660533030076
2008-10,Anantapur,84.08115776760708
2008-10,Chittoor,183.2033386090938
2008-10,Y.s.r.,133.3356277433742
2008-10,East Godavari,81.40213929163083
2008-10,Guntur,77.86466538082406
2008-10,Hyderabad,47.85246486972451
2008-10,Karimnagar,34.04048496257054
2008-10,Khammam,41.47334535134846
2008-10,Krishna,77.64658530248023
2008-10,Kurnool,63.780611303942806
2008-10,Mahbubnagar,50.63163752664876
2008-10,Medak,48.34132627267014
2008-10,Nalgonda,50.237061822406
2008-10,Sri Potti Sriramulu Nellore,253.30646039014965
2008-10,Nizamabad,30.814835666953865
2008-10,Prakasam,113.63003954860919
2008-10,Rangareddy,45.620562181822656
2008-10,Srikakulam,80.71138035634152
2008-10,Visakhapatnam,61.58184923961439
2008-10,Vizianagaram,46.76929855626632
2008-10,Warangal,36.09035672378251
2008-10,West Godavari,71.94863336489023
2008-11,Adilabad,15.361191838350209
2008-11,Anantapur,77.95912684800136
2008-11,Chittoor,189.36586911262657
2008-11,Y.s.r.,132.75331422403642
2008-11,East Godavari,61.605212643927544
2008-11,Guntur,81.31057382929346
2008-11,Hyderabad,26.773680022079194
2008-11,Karimnagar,22.46289608462091
2008-11,Khammam,46.60706330316116
2008-11,Krishna,85.0230748426167
2008-11,Kurnool,46.253235165076376
2008-11,Mahbubnagar,39.425212425117614
2008-11,Medak,25.01398499897778
2008-11,Nalgonda,37.156467423043146
2008-11,Sri Potti Sriramulu Nellore,362.0123204984627
2008-11,Nizamabad,18.953543803291243
2008-11,Prakasam,144.51124361234568
2008-11,Rangareddy,26.67765725400014
2008-11,Srikakulam,25.500100238363977
2008-11,Visakhapatnam,42.58583045853574
2008-11,Vizianagaram,32.94615181093493
2008-11,Warangal,34.61136055177713
